[07/11/2022 11:21:50] [INFO] Test started.
[07/11/2022 11:21:50] [INFO] dt: 0.0027393
[07/11/2022 11:21:50] [INFO] dt: 0.003292399999999973
[07/11/2022 11:21:50] [INFO] dt: 0.002237399999999945
[07/11/2022 11:21:50] [INFO] dt: 0.002191000000000054
[07/11/2022 11:21:50] [INFO] dt: 0.0033252999999999755
[07/11/2022 11:21:50] [INFO] dt: 0.0029206999999999983
[07/11/2022 11:21:50] [INFO] dt: 0.002277100000000032
[07/11/2022 11:21:50] [INFO] dt: 0.0023179999999999312
[07/11/2022 11:21:50] [INFO] dt: 0.0022984000000000337
[07/11/2022 11:21:50] [INFO] dt: 0.002330700000000019
[07/11/2022 11:21:50] [INFO] dt: 0.002599000000000018
[07/11/2022 11:21:50] [INFO] dt: 0.0037089999999999623
[07/11/2022 11:21:50] [INFO] dt: 0.0023269000000000206
[07/11/2022 11:21:50] [INFO] dt: 0.002151800000000037
[07/11/2022 11:21:50] [INFO] dt: 0.0021063000000000054
[07/11/2022 11:21:50] [INFO] dt: 0.0024769999999999515
[07/11/2022 11:21:50] [INFO] dt: 0.0024553999999999965
[07/11/2022 11:21:50] [INFO] dt: 0.0026918999999999693
[07/11/2022 11:21:50] [INFO] dt: 0.003477700000000028
[07/11/2022 11:21:50] [INFO] dt: 0.003113400000000044
[07/11/2022 11:21:50] [INFO] dt: 0.002287799999999951
[07/11/2022 11:21:50] [INFO] dt: 0.0023142999999999914
[07/11/2022 11:21:50] [INFO] dt: 0.002337099999999981
[07/11/2022 11:21:50] [INFO] dt: 0.0023384000000000738
[07/11/2022 11:21:50] [INFO] dt: 0.002618499999999968
[07/11/2022 11:21:50] [INFO] dt: 0.002570700000000037
[07/11/2022 11:21:50] [INFO] dt: 0.002192599999999989
[07/11/2022 11:21:50] [INFO] dt: 0.0037032000000000176
[07/11/2022 11:21:50] [INFO] dt: 0.00380999999999998
[07/11/2022 11:21:50] [INFO] dt: 0.003586299999999931
[07/11/2022 11:21:50] [INFO] dt: 0.002900899999999984
[07/11/2022 11:21:50] [INFO] dt: 0.002254200000000095
[07/11/2022 11:21:50] [INFO] dt: 0.002250499999999933
[07/11/2022 11:21:50] [INFO] dt: 0.003750299999999984
[07/11/2022 11:21:50] [INFO] dt: 0.0028175000000000283
[07/11/2022 11:21:50] [INFO] dt: 0.0029280000000000417
[07/11/2022 11:21:50] [INFO] dt: 0.002874199999999938
[07/11/2022 11:21:50] [INFO] dt: 0.0024135000000000684
[07/11/2022 11:21:50] [INFO] dt: 0.002320099999999936
[07/11/2022 11:21:50] [INFO] dt: 0.002719499999999986
[07/11/2022 11:21:50] [INFO] dt: 0.0025912000000000157
[07/11/2022 11:21:50] [INFO] dt: 0.00282300000000002
[07/11/2022 11:21:50] [INFO] dt: 0.003695000000000004
[07/11/2022 11:21:50] [INFO] dt: 0.0036762999999999657
[07/11/2022 11:21:50] [INFO] dt: 0.0024965000000000126
[07/11/2022 11:21:50] [INFO] dt: 0.00249710000000003
[07/11/2022 11:21:50] [INFO] dt: 0.0026988999999999486
[07/11/2022 11:21:50] [INFO] dt: 0.0037808000000000286
[07/11/2022 11:21:50] [INFO] dt: 0.003083599999999964
[07/11/2022 11:21:50] [INFO] dt: 0.002511300000000105
[07/11/2022 11:21:50] [INFO] dt: 0.0025511999999999757
[07/11/2022 11:21:50] [INFO] dt: 0.002450999999999981
[07/11/2022 11:21:50] [INFO] dt: 0.0035431999999999686
[07/11/2022 11:21:50] [INFO] dt: 0.004692300000000094
[07/11/2022 11:21:50] [INFO] dt: 0.003536899999999843
[07/11/2022 11:21:50] [INFO] dt: 0.003241200000000166
[07/11/2022 11:21:50] [INFO] dt: 0.003863599999999856
[07/11/2022 11:21:50] [INFO] dt: 0.004256400000000049
[07/11/2022 11:21:50] [INFO] dt: 0.002331000000000083
[07/11/2022 11:21:50] [INFO] dt: 0.0032938999999998497
[07/11/2022 11:21:50] [INFO] dt: 0.0037139000000001587
[07/11/2022 11:21:50] [INFO] dt: 0.00357239999999992
[07/11/2022 11:21:50] [INFO] dt: 0.0027234000000000425
[07/11/2022 11:21:50] [INFO] dt: 0.0022746000000000155
[07/11/2022 11:21:50] [INFO] dt: 0.0023028999999998856
[07/11/2022 11:21:50] [INFO] dt: 0.0022602000000000455
[07/11/2022 11:21:50] [INFO] dt: 0.002273900000000051
[07/11/2022 11:21:50] [INFO] dt: 0.0021149000000000306
[07/11/2022 11:21:50] [INFO] dt: 0.0020666000000000295
[07/11/2022 11:21:50] [INFO] dt: 0.0026116999999998836
[07/11/2022 11:21:50] [INFO] dt: 0.0027870999999999313
[07/11/2022 11:21:50] [INFO] dt: 0.003320900000000071
[07/11/2022 11:21:51] [INFO] dt: 0.0023478999999999584
[07/11/2022 11:21:51] [INFO] dt: 0.002089900000000089
[07/11/2022 11:21:51] [INFO] dt: 0.0023648000000000557
[07/11/2022 11:21:51] [INFO] dt: 0.0023329999999999185
[07/11/2022 11:21:51] [INFO] dt: 0.0032768000000000796
[07/11/2022 11:21:51] [INFO] dt: 0.00241239999999987
[07/11/2022 11:21:51] [INFO] dt: 0.0024687000000001014
[07/11/2022 11:21:51] [INFO] dt: 0.0023206999999998423
[07/11/2022 11:21:51] [INFO] dt: 0.002165900000000054
[07/11/2022 11:21:51] [INFO] dt: 0.002096899999999957
[07/11/2022 11:21:51] [INFO] dt: 0.0022959000000000174
[07/11/2022 11:21:51] [INFO] dt: 0.0028399000000001173
[07/11/2022 11:21:51] [INFO] dt: 0.0025260000000000282
[07/11/2022 11:21:51] [INFO] dt: 0.002359800000000023
[07/11/2022 11:21:51] [INFO] dt: 0.0023220999999999936
[07/11/2022 11:21:51] [INFO] dt: 0.0023455999999999477
[07/11/2022 11:21:51] [INFO] dt: 0.002407300000000001
[07/11/2022 11:21:51] [INFO] dt: 0.002788899999999872
[07/11/2022 11:21:51] [INFO] dt: 0.0027007000000001113
[07/11/2022 11:21:51] [INFO] dt: 0.0023566999999999894
[07/11/2022 11:21:51] [INFO] dt: 0.0021700000000000053
[07/11/2022 11:21:51] [INFO] dt: 0.0022089999999999055
[07/11/2022 11:21:51] [INFO] dt: 0.0029687000000000463
[07/11/2022 11:21:51] [INFO] dt: 0.002139499999999961
[07/11/2022 11:21:51] [INFO] dt: 0.0034775000000000222
[07/11/2022 11:21:51] [INFO] dt: 0.0024128000000001038
[07/11/2022 11:21:51] [INFO] dt: 0.0021655000000000424
[07/11/2022 11:21:51] [INFO] dt: 0.002059299999999986
[07/11/2022 11:21:51] [INFO] dt: 0.002068299999999912
[07/11/2022 11:21:51] [INFO] dt: 0.0021193999999999935
[07/11/2022 11:21:51] [INFO] dt: 0.002300299999999922
[07/11/2022 11:21:51] [INFO] dt: 0.004104800000000131
[07/11/2022 11:21:51] [INFO] dt: 0.0038620999999998684
[07/11/2022 11:21:51] [INFO] dt: 0.002860100000000143
[07/11/2022 11:21:51] [INFO] dt: 0.002400299999999911
[07/11/2022 11:21:51] [INFO] dt: 0.0022725000000001216
[07/11/2022 11:21:51] [INFO] dt: 0.0031527999999998446
[07/11/2022 11:21:51] [INFO] dt: 0.004403400000000168
[07/11/2022 11:21:51] [INFO] dt: 0.0026828999999999326
[07/11/2022 11:21:51] [INFO] dt: 0.0024391999999999747
[07/11/2022 11:21:51] [INFO] dt: 0.0021511999999999087
[07/11/2022 11:21:51] [INFO] dt: 0.0021330000000001625
[07/11/2022 11:21:51] [INFO] dt: 0.002446199999999843
[07/11/2022 11:21:51] [INFO] dt: 0.0036021000000001635
[07/11/2022 11:21:51] [INFO] dt: 0.002498699999999854
[07/11/2022 11:21:51] [INFO] dt: 0.0021925000000000416
[07/11/2022 11:21:51] [INFO] dt: 0.0021580000000001043
